stun	verb	high-intermediate	
stunning	adj.	high-intermediate	
stunt	noun	high-intermediate	
stunt	verb	high-intermediate	
stupid	adj.	elementary	
sturdy	adj.	high-intermediate	
stutter	verb/noun	high-intermediate	
style	noun	elementary	
stylish	adj.	high-intermediate	
stylistic	adj.	high-intermediate	
sub	noun/verb	high-intermediate	
sub	verb	high-intermediate	
subject	adj./verb	intermediate	統治,使服從;隸屬的 (P)
subject 	noun	elementary	主題,科目,主詞 (P)
subjective	adj.	high-intermediate	
submarine	noun/adj.	intermediate	
submerge	verb	high-intermediate	
submersion	noun	high-intermediate	
submit	verb	high-intermediate	
subordinate	noun/adj./verb	high-intermediate	
subscribe	verb	high-intermediate	
subscription	noun	high-intermediate	
subsequent	adj.	high-intermediate	
subsidiary	noun/adj.	high-intermediate	
subsidize	verb	high-intermediate	
subsidy	noun	high-intermediate	
substance	noun	intermediate	
substantial	adj.	high-intermediate	
substantially	adv.	high-intermediate	
substitute	noun/verb	intermediate	
substitution	noun	high-intermediate	
subtle	adj.	high-intermediate	
subtlety	noun	high-intermediate	
subtract	verb	intermediate	
suburb	noun	intermediate	
suburban	adj.	high-intermediate	
subway	noun	elementary	= underground=tube (British English)=MRT=metro
succeed	verb	elementary	
success	noun	elementary	
successful	adj.	elementary	
succession	noun	high-intermediate	
successive	adj.	high-intermediate	
successor	noun	high-intermediate	
such	adj./pron.	elementary	
suck	verb	intermediate	
sudden	adj./noun	elementary	
suddenly	adv.	elementary	
sue	verb	high-intermediate	
suffer	verb	intermediate	
suffering	noun	intermediate	
sufficient	adj.	intermediate	
suffocate	verb	high-intermediate	
sugar	noun	elementary	
suggest	verb	elementary	
suggestion	noun	intermediate	
suicide	noun	intermediate	
suit 	noun	elementary	套裝
suit 	verb	elementary	適合
suitable	adj.	intermediate	
suitcase	noun	intermediate	
suite	noun	high-intermediate	
sulfur	noun	high-intermediate	= sulphur (British English)
sum	noun/verb	intermediate	
summarize	verb	intermediate	
summary	noun	intermediate	
summer	noun	elementary	
summit	noun	intermediate	
summon	verb	high-intermediate	
sun	noun	elementary	
sunbathe	verb	intermediate	
Sunday	noun	elementary	= Sun.
sunlight	noun	intermediate	
sunny	adj.	elementary	
sunrise	noun	intermediate	
sunset	noun	intermediate	
sunshine	noun	high-intermediate	
super	adj./adv.	elementary	
superb	adj.	intermediate	
superficial	adj.	high-intermediate	
superintendent	noun	high-intermediate	
superior	adj./noun	intermediate	
superiority	noun	high-intermediate	
supermarket	noun	elementary	
superpower	noun	high-intermediate	
supersonic	adj.	high-intermediate	
superstition	noun	high-intermediate	
superstitious	adj.	high-intermediate	
supervise	verb	high-intermediate	
supervision	noun	high-intermediate	
supervisor	noun	intermediate	
supper	noun	elementary	= dinner
supplement	verb/noun	high-intermediate	
supplementary	adj.	high-intermediate	
supplier	noun	high-intermediate	
supply	noun/verb	elementary	
support	noun/verb	elementary	
supporter	noun	intermediate	
supportive	adj.	high-intermediate	
suppose	verb	intermediate	
supposed 	aux.	intermediate	be supposed to (P)
supposed 	adj.	intermediate	(P)
suppress	verb	high-intermediate	
supreme	adj.	intermediate	
sure	adj./adv.	elementary	
surely	adv.	intermediate	
surf	noun/verb	elementary	
surface	noun	elementary	
surfing	noun	intermediate	
surge	noun/verb	high-intermediate	
surgeon	noun	intermediate	
surgery	noun	intermediate	
surgical	adj.	high-intermediate	
surpass	verb	high-intermediate	
surplus	noun/adj.	high-intermediate	
surprise	noun/verb	elementary	
surprised	adj.	elementary	
surrender	verb/noun	intermediate	
surround	verb/noun	intermediate	
surroundings	noun	intermediate	
surveillance	noun	high-intermediate	
survey	noun/verb	intermediate	
survival	noun	intermediate	
survive	verb	elementary	
survivor	noun 	intermediate	
susceptible	adj.	high-intermediate	
suspect	verb/noun/adj.	intermediate	
suspend	verb	intermediate	
suspense	noun	high-intermediate	
suspension	noun	intermediate	
suspicion	noun	intermediate	
suspicious	adj.	intermediate	
sustain	verb	high-intermediate	
swallow	verb/noun	high-intermediate	吞嚥
swallow 	noun	elementary	燕子
swamp	noun	high-intermediate	
swamp	verb	high-intermediate	
swan	noun	elementary	
swap	verb/noun	high-intermediate	
swarm	noun/verb	high-intermediate	
sway	verb/noun	high-intermediate	
swear	verb	intermediate	
sweat	noun/verb	intermediate	
sweater	noun	elementary	
sweep	verb	elementary	
sweet	adj./noun	elementary	noun = candy
swell	verb/noun	intermediate	
swift	adj./noun	intermediate	
swim	verb	elementary	
swimming	noun	intermediate	
swimsuit	noun	elementary	
swing	verb/noun	elementary	
switch	verb/noun	intermediate	
swollen	adj.	high-intermediate	
sword	noun	intermediate	
syllable	noun	intermediate	
syllabus	noun	high-intermediate	
symbol	noun	elementary	
symbolic	adj.	high-intermediate	= symbolical
symbolism	noun	high-intermediate	
symbolize	verb	intermediate	
symmetrical	adj.	high-intermediate	
symmetry	noun	high-intermediate	
sympathetic	adj.	intermediate	
sympathize	verb	intermediate	
sympathy	noun	intermediate	
symphony	noun	intermediate	
symposium	noun	high-intermediate	
symptom	noun	intermediate	
syndicate	noun/verb	high-intermediate	
syndrome	noun	high-intermediate	
synonym	noun	high-intermediate	
synonymous	adj.	high-intermediate	
syntactic	adj.	high-intermediate	
syntax	noun	high-intermediate	
synthesis	noun	high-intermediate	
synthetic	adj./noun	high-intermediate	
syrup	noun	intermediate	
system	noun	elementary	
systematic	adj.	intermediate	
systematical	adj.	high-intermediate	
table	noun	elementary	
tablecloth	noun	intermediate	
tablespoon	noun	high-intermediate	
tablet	noun	intermediate	
tableware	noun	high-intermediate	
tabloid	noun	high-intermediate	
taboo	noun	high-intermediate	
tack	noun/verb	intermediate	
tackle	verb/noun	high-intermediate	
taco	noun	high-intermediate	
tact	noun	high-intermediate	
tactic	noun	high-intermediate	
tactical	adj.	high-intermediate	
tactics	noun	high-intermediate	
tag	noun/verb	intermediate	
Taichung	noun	elementary	
tail	noun	elementary	
tailor	noun/verb	intermediate	
tailor-made	adj.	high-intermediate	
Tainan	noun	elementary	
Taiwan	noun	elementary	
Taiwanese	adj./noun	elementary	
take	verb	elementary	
takeaway	noun	high-intermediate	 = carryout, takeout
takeover	noun	high-intermediate	
tale	noun	intermediate	
talent	noun	elementary	
talented	adj.	intermediate	
talk	verb/noun	elementary	
talkative	adj.	elementary	
tall	adj.	elementary	
tally	noun/verb	high-intermediate	
tame	adj./verb	intermediate	
tan	noun/verb	high-intermediate	
tangerine	noun	elementary	
tangle	noun/verb	high-intermediate	
tango	noun	high-intermediate	
tank	noun	elementary	
tanker	noun	high-intermediate	
tap	verb/noun	intermediate	
tape	noun/verb	elementary	
tar	noun/verb	high-intermediate	
tardy	adj.	high-intermediate	
target	noun/verb	elementary	
tariff	noun	high-intermediate	
tart	noun	high-intermediate	
task	noun	elementary	
taste	noun/verb	elementary	
tasteful	adj.	high-intermediate	
tasteless	adj.	high-intermediate	
tasty	adj.	intermediate	
tattoo	noun	high-intermediate	
taunt	noun/verb	high-intermediate	
tavern	noun	high-intermediate	
tax	noun/verb	intermediate	
taxation	noun	high-intermediate	
tax-free	adj.	high-intermediate	
taxi	noun	elementary	= taxicab = cab
taxpayer	noun	high-intermediate	
tea	noun	elementary	
teach	verb	elementary	
teacher	noun	elementary	
Teacher's Day	noun	elementary	
team	noun	elementary	
team-mate	noun	high-intermediate	
teamwork	noun	high-intermediate	
teapot	noun	elementary	
tear 	noun	elementary	眼淚 (P)
tear 	verb	elementary	撕裂 (P)
tease	verb/noun	intermediate	
teaspoon	noun	high-intermediate	
technical	adj.	intermediate	
technician	noun	intermediate	
technique	noun	intermediate	
technological	adj.	intermediate	
technology	noun	intermediate	
tedious	adj.	high-intermediate	
teen	noun/adj.	intermediate	
teenage	adj.	intermediate	
teenager	noun	elementary	
teens	noun	high-intermediate	
telecommunications	noun	high-intermediate	
telegram	noun	intermediate	
telegraph	noun/verb	intermediate	
telephone	noun/verb	elementary	= phone
telescope	noun	intermediate	
televise	verb	intermediate	
television	noun	elementary	= TV
tell	verb	elementary	
teller	noun	high-intermediate	
temper	noun/verb	intermediate	
temperament	noun	high-intermediate	
temperature	noun	elementary	
tempest	noun	high-intermediate	
temple	noun	elementary	
tempo	noun	high-intermediate	
temporary	adj.	intermediate	
tempt	verb	high-intermediate	
temptation	noun	high-intermediate	
tempted	adj.	high-intermediate	
ten	number/pron./noun/adj.	elementary	
tenant	noun	intermediate	
tend	verb	intermediate	
tendency	noun	intermediate	
tender	adj.	intermediate	
tennis	noun	elementary	
tense	adj./verb	intermediate	
tension	noun	intermediate	
tent	noun	elementary	
tentative	adj.	high-intermediate	
term	noun/verb	elementary	
terminal	noun/adj.	intermediate	
terminate	verb	high-intermediate	
termination	noun	high-intermediate	
terminology	noun	high-intermediate	
termite	noun	high-intermediate	
terrace	noun	high-intermediate	
terrain	noun	high-intermediate	
terrestrial	adj.	high-intermediate	
terrible	adj.	elementary	
terrific	adj.	elementary	
terrified	adj.	high-intermediate	
terrify	verb	intermediate	
terrifying	adj.	high-intermediate	
territorial	adj./noun	high-intermediate	
territory	noun	intermediate	
terror	noun	intermediate	
terrorism	noun	high-intermediate	
terrorist	noun	high-intermediate	
tertiary	adj.	high-intermediate	
test	noun/verb	elementary	
testament	noun	high-intermediate	
testify	verb	high-intermediate	
testimony	noun	high-intermediate	
text	noun	intermediate	
textbook	noun	elementary	
textile	noun	high-intermediate	
textual	adj.	high-intermediate	
texture	noun	high-intermediate	
than	conj./prep.	elementary	
thank	verb/noun	elementary	
thankful	adj.	intermediate	
Thanksgiving	noun	elementary	= Thanksgiving Day
that	conj./pron./adj./adv.	elementary	
the	art.	elementary	
theater	noun	elementary	= theatre (British English)
theatrical	adj.	high-intermediate	
theft	noun	intermediate	
their	determiner	elementary	
theirs	pron.	intermediate	
them	pron.	elementary	
theme	noun	intermediate	
themselves	pron.	elementary	
then	adv./adj.	elementary	
theoretical	adj.	high-intermediate	
theory	noun	intermediate	
therapist	noun	high-intermediate	
therapy	noun	intermediate	
there	adv./pron.	elementary	
thereafter	adv.	high-intermediate	
thereby	adv.	high-intermediate	
therefore	adv.	elementary	
thermal	adj./noun	high-intermediate	
thermometer	noun	high-intermediate	
thermos	noun	high-intermediate	
thesaurus	noun	high-intermediate	
these	pron./adj.	elementary	
thesis	noun	high-intermediate	
they	pron.	elementary	
thick	adj.	elementary	
thicken	verb	high-intermediate	
thickness	noun	high-intermediate	
thief	noun	elementary	
thigh	noun	high-intermediate	
thin	adj.	elementary	
thing	noun	elementary	
think	verb	elementary	
thinking	noun/adj.	intermediate	
third	adj./adv./noun	elementary	
thirst	noun/verb	intermediate	
thirsty	adj.	elementary	
thirteen	number/pron./noun/adj.	elementary	
thirty	number/pron./noun/adj.	elementary	
this	pron./adj./adv.	elementary	
thorn	noun	high-intermediate	
thorny	adj.	high-intermediate	
thorough	adj.	intermediate	
those	pron./adj.	elementary	
though	conj./adv.	elementary	
thought	noun	elementary	
thoughtful	adj.	intermediate	
thousand	number/pron./noun	elementary	
thread	noun/verb	intermediate	
threat	noun	intermediate	
threaten	verb	intermediate	
three	number/pron./noun/adj.	elementary	
threshold	noun	high-intermediate	
thrift	noun	high-intermediate	
thrifty	adj.	high-intermediate	
thrill	noun/verb	high-intermediate	
thriller	noun	high-intermediate	
thrive	verb	high-intermediate	
throat	noun	elementary	
throb	verb/noun	high-intermediate	
throne	noun	high-intermediate	
throng	noun/verb	high-intermediate	
through	prep./adv.	elementary	
throughout	prep.	elementary	
throw	verb	elementary	
thrust	verb/noun	high-intermediate	
thumb	noun	elementary	
thunder	noun/verb	elementary	
thunderbolt	noun	high-intermediate	
thunderous	adj.	high-intermediate	
thunderstorm	noun	intermediate	
Thursday	noun	elementary	= Thurs./Thur.
thus	adv.	elementary	
tick	noun/verb	high-intermediate	
ticket	noun	elementary	
tickle	verb	intermediate	
tide	noun	intermediate	
tidy	adj./verb	elementary	
tie 	noun	elementary	領帶
tie 	verb	elementary	綁
tiger	noun	elementary	
tight	adj./adv.	intermediate	
tighten	verb	intermediate	
tile	noun/verb	high-intermediate	
till	prep./conj.	elementary	= until
tilt	verb/noun	high-intermediate	
timber	noun	intermediate	
time	noun/verb	elementary	
timeless	adj.	high-intermediate	
timely	adj.	high-intermediate	
time-out	noun	high-intermediate	
timer	noun	high-intermediate	
timetable	noun/verb	intermediate	
timid	adj.	intermediate	
timing	noun	high-intermediate	
tin	noun	intermediate	
tinkle	verb	high-intermediate	
tint	noun	high-intermediate	
tiny	adj.	elementary	
tip	noun/verb	elementary	頂端;(給)小費
tiptoe	verb/noun	intermediate	
tire	noun	intermediate	= tyre (British English) 輪胎
tire	verb	intermediate	使疲倦
tired	adj.	elementary	
tiresome	adj.	intermediate	
tiring	adj.	intermediate	
tissue	noun	intermediate	
title	noun	elementary	
to 	prep./inf.	elementary	
toad	noun	high-intermediate	
toady	noun/verb	high-intermediate	
toast 	noun/verb	elementary	吐司,烤吐司;乾杯
tobacco	noun	intermediate	
today	adv./noun	elementary	
toddle	verb	high-intermediate	
toddler	noun	high-intermediate	
toe	noun	elementary	
tofu	noun	elementary	= bean curd
together	adv./adj.	elementary	
toil	verb/noun	high-intermediate	
toilet	noun	elementary	
token	adj./noun	high-intermediate	
tolerable	adj.	intermediate	
tolerance	noun	intermediate	
tolerant	adj.	intermediate	
tolerate	verb	intermediate	
toll	noun/verb	high-intermediate	
tollbooth	noun	high-intermediate	
tollway	noun	high-intermediate	
tomato	noun	elementary	
tomb	noun	intermediate	
tomorrow	adv./noun	elementary	
ton	noun	intermediate	
tone	noun/verb	intermediate	
tongue	noun	elementary	
tonic	noun	high-intermediate	
tonight	adv./noun	elementary	
tonne	noun	high-intermediate	= 1,000 kilograms
too	adv.	elementary	
tool	noun	elementary	
tooth	noun	elementary	
toothache	noun	elementary	
toothbrush	noun	elementary	
toothpaste	noun	intermediate	
top	noun/adj./verb	elementary	
topic	noun	elementary	
topical	adj.	high-intermediate	
topping	noun	high-intermediate	
topple	verb	high-intermediate	
torch	noun/verb	intermediate	
torment	noun/verb	high-intermediate	
tornado	noun	intermediate	
torrent	noun	high-intermediate	
tortoise	noun	intermediate	
torture	verb/noun	high-intermediate	
